instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Month,Weekday_Name,Season_Name,Weather_Condition,is_weekend,Day_Type
17098,2012-12-20,4,1,12,4,0,4,1,2,0.3,0.3182,0.7,0.0896,0,6,6,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17099,2012-12-20,4,1,12,5,0,4,1,2,0.3,0.3182,0.7,0.1045,0,35,35,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17100,2012-12-20,4,1,12,6,0,4,1,2,0.3,0.3333,0.65,0.0,4,114,118,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17101,2012-12-20,4,1,12,7,0,4,1,2,0.3,0.3333,0.7,0.0,4,346,350,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17102,2012-12-20,4,1,12,8,0,4,1,2,0.3,0.3333,0.7,0.0,14,585,599,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17103,2012-12-20,4,1,12,9,0,4,1,2,0.3,0.3333,0.7,0.0,14,303,317,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17104,2012-12-20,4,1,12,10,0,4,1,2,0.32,0.3333,0.66,0.0,23,138,161,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17105,2012-12-20,4,1,12,11,0,4,1,2,0.34,0.3182,0.57,0.2239,22,168,190,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17106,2012-12-20,4,1,12,12,0,4,1,2,0.36,0.3485,0.53,0.1642,31,181,212,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17107,2012-12-20,4,1,12,13,0,4,1,2,0.36,0.3485,0.57,0.194,46,171,217,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17108,2012-12-20,4,1,12,14,0,4,1,2,0.36,0.3485,0.53,0.194,43,171,214,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17109,2012-12-20,4,1,12,15,0,4,1,2,0.34,0.3333,0.57,0.194,33,216,249,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17110,2012-12-20,4,1,12,16,0,4,1,2,0.34,0.303,0.53,0.3284,21,281,302,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17111,2012-12-20,4,1,12,17,0,4,1,2,0.34,0.3333,0.66,0.194,25,450,475,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17112,2012-12-20,4,1,12,18,0,4,1,2,0.34,0.3333,0.71,0.194,22,359,381,December,Thursday,Winter,Mist or Cloudy,0,Weekday
17113,2012-12-20,4,1,12,19,0,4,1,3,0.34,0.3182,0.71,0.2537,3,115,118,December,Thursday,Winter,Light Snow or Light Rain,0,Weekday
17114,2012-12-20,4,1,12,20,0,4,1,3,0.34,0.3333,0.76,0.1642,1,49,50,December,Thursday,Winter,Light Snow or Light Rain,0,Weekday
17115,2012-12-20,4,1,12,21,0,4,1,3,0.34,0.3333,0.76,0.1642,1,25,26,December,Thursday,Winter,Light Snow or Light Rain,0,Weekday
17116,2012-12-20,4,1,12,22,0,4,1,3,0.34,0.3333,0.87,0.194,1,20,21,December,Thursday,Winter,Light Snow or Light Rain,0,Weekday
17117,2012-12-20,4,1,12,23,0,4,1,3,0.4,0.4091,0.82,0.2985,0,13,13,December,Thursday,Winter,Light Snow or Light Rain,0,Weekday
17118,2012-12-21,1,1,12,0,0,5,1,3,0.42,0.4242,0.88,0.2985,0,17,17,December,Friday,Spring,Light Snow or Light Rain,0,Weekday
17119,2012-12-21,1,1,12,1,0,5,1,3,0.44,0.4394,0.88,0.3881,2,7,9,December,Friday,Spring,Light Snow or Light Rain,0,Weekday
17120,2012-12-21,1,1,12,2,0,5,1,3,0.46,0.4545,0.94,0.3881,0,3,3,December,Friday,Spring,Light Snow or Light Rain,0,Weekday
17121,2012-12-21,1,1,12,3,0,5,1,3,0.46,0.4545,0.94,0.3881,0,3,3,December,Friday,Spring,Light Snow or Light Rain,0,Weekday
17122,2012-12-21,1,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.4925,1,5,6,December,Friday,Spring,Mist or Cloudy,0,Weekday
17123,2012-12-21,1,1,12,5,0,5,1,2,0.34,0.303,0.76,0.4179,0,13,13,December,Friday,Spring,Mist or Cloudy,0,Weekday
17124,2012-12-21,1,1,12,6,0,5,1,2,0.34,0.2879,0.57,0.5821,4,76,80,December,Friday,Spring,Mist or Cloudy,0,Weekday
17125,2012-12-21,1,1,12,7,0,5,1,2,0.32,0.3182,0.57,0.194,3,205,208,December,Friday,Spring,Mist or Cloudy,0,Weekday
17126,2012-12-21,1,1,12,8,0,5,1,2,0.32,0.303,0.57,0.2836,8,464,472,December,Friday,Spring,Mist or Cloudy,0,Weekday
17127,2012-12-21,1,1,12,9,0,5,1,2,0.32,0.2727,0.45,0.5522,2,265,267,December,Friday,Spring,Mist or Cloudy,0,Weekday
17128,2012-12-21,1,1,12,10,0,5,1,1,0.32,0.2879,0.42,0.4627,8,146,154,December,Friday,Spring,Clear or Partly Cloudy,0,Weekday
17129,2012-12-21,1,1,12,11,0,5,1,2,0.32,0.2879,0.42,0.4179,12,150,162,December,Friday,Spring,Mist or Cloudy,0,Weekday
17130,2012-12-21,1,1,12,12,0,5,1,2,0.32,0.2879,0.39,0.3582,25,199,224,December,Friday,Spring,Mist or Cloudy,0,Weekday
17131,2012-12-21,1,1,12,13,0,5,1,2,0.32,0.2879,0.39,0.4179,26,214,240,December,Friday,Spring,Mist or Cloudy,0,Weekday
17132,2012-12-21,1,1,12,14,0,5,1,2,0.32,0.2879,0.39,0.4478,20,199,219,December,Friday,Spring,Mist or Cloudy,0,Weekday
17133,2012-12-21,1,1,12,15,0,5,1,2,0.3,0.2727,0.42,0.3881,29,234,263,December,Friday,Spring,Mist or Cloudy,0,Weekday
17134,2012-12-21,1,1,12,16,0,5,1,2,0.3,0.2727,0.39,0.3284,28,253,281,December,Friday,Spring,Mist or Cloudy,0,Weekday
17135,2012-12-21,1,1,12,17,0,5,1,2,0.26,0.2273,0.56,0.3284,24,297,321,December,Friday,Spring,Mist or Cloudy,0,Weekday
17136,2012-12-21,1,1,12,18,0,5,1,2,0.26,0.2273,0.56,0.2985,7,236,243,December,Friday,Spring,Mist or Cloudy,0,Weekday
17137,2012-12-21,1,1,12,19,0,5,1,1,0.28,0.2576,0.45,0.2985,5,148,153,December,Friday,Spring,Clear or Partly Cloudy,0,Weekday
17138,2012-12-21,1,1,12,20,0,5,1,1,0.28,0.2727,0.41,0.2537,8,104,112,December,Friday,Spring,Clear or Partly Cloudy,0,Weekday
17139,2012-12-21,1,1,12,21,0,5,1,1,0.26,0.2273,0.41,0.4179,2,68,70,December,Friday,Spring,Clear or Partly Cloudy,0,Weekday
17140,2012-12-21,1,1,12,22,0,5,1,1,0.26,0.2273,0.44,0.2985,6,57,63,December,Friday,Spring,Clear or Partly Cloudy,0,Weekday
17141,2012-12-21,1,1,12,23,0,5,1,1,0.26,0.2424,0.44,0.2836,1,39,40,December,Friday,Spring,Clear or Partly Cloudy,0,Weekday
17142,2012-12-22,1,1,12,0,0,6,0,1,0.26,0.2121,0.44,0.5821,1,30,31,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17143,2012-12-22,1,1,12,1,0,6,0,1,0.26,0.2121,0.44,0.4478,1,34,35,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17144,2012-12-22,1,1,12,2,0,6,0,1,0.26,0.2121,0.44,0.5224,0,23,23,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17145,2012-12-22,1,1,12,3,0,6,0,1,0.26,0.2121,0.48,0.4478,0,7,7,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17146,2012-12-22,1,1,12,4,0,6,0,1,0.26,0.2576,0.48,0.194,3,2,5,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17147,2012-12-22,1,1,12,5,0,6,0,1,0.26,0.2273,0.48,0.4179,0,5,5,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17148,2012-12-22,1,1,12,6,0,6,0,1,0.26,0.2273,0.44,0.4179,0,13,13,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17149,2012-12-22,1,1,12,7,0,6,0,1,0.26,0.2273,0.44,0.4179,2,18,20,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17150,2012-12-22,1,1,12,8,0,6,0,1,0.26,0.2121,0.44,0.6119,0,29,29,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17151,2012-12-22,1,1,12,9,0,6,0,1,0.26,0.2273,0.48,0.3881,13,77,90,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17152,2012-12-22,1,1,12,10,0,6,0,1,0.26,0.2273,0.48,0.3284,13,105,118,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17153,2012-12-22,1,1,12,11,0,6,0,1,0.28,0.2576,0.41,0.3582,29,130,159,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17154,2012-12-22,1,1,12,12,0,6,0,1,0.3,0.2576,0.36,0.6567,18,128,146,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17155,2012-12-22,1,1,12,13,0,6,0,1,0.32,0.2879,0.36,0.4478,23,135,158,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17156,2012-12-22,1,1,12,14,0,6,0,1,0.32,0.2879,0.36,0.4627,20,141,161,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17157,2012-12-22,1,1,12,15,0,6,0,1,0.32,0.2727,0.33,0.5821,14,139,153,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17158,2012-12-22,1,1,12,16,0,6,0,1,0.3,0.2727,0.39,0.4478,23,124,147,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17159,2012-12-22,1,1,12,17,0,6,0,1,0.28,0.2576,0.41,0.2985,15,99,114,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17160,2012-12-22,1,1,12,18,0,6,0,1,0.26,0.2121,0.44,0.4627,7,75,82,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17161,2012-12-22,1,1,12,19,0,6,0,1,0.24,0.2121,0.48,0.3582,9,51,60,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17162,2012-12-22,1,1,12,20,0,6,0,1,0.24,0.2424,0.48,0.1642,6,55,61,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17163,2012-12-22,1,1,12,21,0,6,0,1,0.22,0.2121,0.51,0.2836,4,49,53,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17164,2012-12-22,1,1,12,22,0,6,0,1,0.22,0.2121,0.51,0.2836,1,38,39,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17165,2012-12-22,1,1,12,23,0,6,0,1,0.22,0.2273,0.51,0.194,3,37,40,December,Saturday,Spring,Clear or Partly Cloudy,1,Weekend
17166,2012-12-23,1,1,12,0,0,0,0,1,0.22,0.2121,0.47,0.2836,3,24,27,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17167,2012-12-23,1,1,12,1,0,0,0,1,0.22,0.2273,0.47,0.194,1,19,20,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17168,2012-12-23,1,1,12,2,0,0,0,1,0.2,0.2121,0.51,0.1642,1,17,18,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17169,2012-12-23,1,1,12,3,0,0,0,1,0.2,0.2121,0.51,0.1343,0,9,9,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17170,2012-12-23,1,1,12,4,0,0,0,1,0.2,0.2121,0.47,0.1343,1,3,4,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17171,2012-12-23,1,1,12,5,0,0,0,1,0.2,0.2576,0.51,0.0,0,6,6,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17172,2012-12-23,1,1,12,6,0,0,0,1,0.16,0.197,0.64,0.0896,4,5,9,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17173,2012-12-23,1,1,12,7,0,0,0,1,0.16,0.197,0.64,0.0896,3,16,19,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17174,2012-12-23,1,1,12,8,0,0,0,1,0.14,0.1667,0.69,0.1045,5,43,48,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17175,2012-12-23,1,1,12,9,0,0,0,1,0.2,0.2273,0.59,0.1045,7,49,56,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17176,2012-12-23,1,1,12,10,0,0,0,1,0.22,0.2273,0.64,0.194,26,67,93,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17177,2012-12-23,1,1,12,11,0,0,0,1,0.24,0.2273,0.52,0.194,48,104,152,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17178,2012-12-23,1,1,12,12,0,0,0,1,0.3,0.2879,0.42,0.194,52,144,196,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17179,2012-12-23,1,1,12,13,0,0,0,1,0.32,0.303,0.39,0.2239,63,123,186,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17180,2012-12-23,1,1,12,14,0,0,0,1,0.34,0.303,0.31,0.2985,57,118,175,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17181,2012-12-23,1,1,12,15,0,0,0,1,0.34,0.3333,0.34,0.1343,39,98,137,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17182,2012-12-23,1,1,12,16,0,0,0,1,0.34,0.3333,0.34,0.194,53,137,190,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17183,2012-12-23,1,1,12,17,0,0,0,1,0.32,0.3182,0.49,0.194,21,93,114,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17184,2012-12-23,1,1,12,18,0,0,0,1,0.3,0.303,0.45,0.1642,8,85,93,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17185,2012-12-23,1,1,12,19,0,0,0,1,0.3,0.3333,0.42,0.0,4,54,58,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17186,2012-12-23,1,1,12,20,0,0,0,1,0.26,0.303,0.65,0.0,0,52,52,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17187,2012-12-23,1,1,12,21,0,0,0,1,0.24,0.2879,0.7,0.0,4,38,42,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17188,2012-12-23,1,1,12,22,0,0,0,1,0.24,0.2576,0.6,0.1045,5,53,58,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17189,2012-12-23,1,1,12,23,0,0,0,1,0.24,0.2879,0.6,0.0,3,22,25,December,Sunday,Spring,Clear or Partly Cloudy,1,Weekend
17190,2012-12-24,1,1,12,0,0,1,1,1,0.22,0.2727,0.69,0.0,0,12,12,December,Monday,Spring,Clear or Partly Cloudy,0,Weekday
17191,2012-12-24,1,1,12,1,0,1,1,1,0.22,0.2727,0.69,0.0,0,11,11,December,Monday,Spring,Clear or Partly Cloudy,0,Weekday
17192,2012-12-24,1,1,12,2,0,1,1,1,0.2,0.2576,0.75,0.0,0,5,5,December,Monday,Spring,Clear or Partly Cloudy,0,Weekday
17193,2012-12-24,1,1,12,3,0,1,1,1,0.2,0.2576,0.75,0.0,1,2,3,December,Monday,Spring,Clear or Partly Cloudy,0,Weekday
17194,2012-12-24,1,1,12,5,0,1,1,1,0.18,0.197,0.8,0.1343,0,9,9,December,Monday,Spring,Clear or Partly Cloudy,0,Weekday
17195,2012-12-24,1,1,12,6,0,1,1,1,0.2,0.2576,0.75,0.0,1,16,17,December,Monday,Spring,Clear or Partly Cloudy,0,Weekday
17196,2012-12-24,1,1,12,7,0,1,1,1,0.2,0.2576,0.69,0.0,3,27,30,December,Monday,Spring,Clear or Partly Cloudy,0,Weekday
17197,2012-12-24,1,1,12,8,0,1,1,1,0.22,0.2727,0.69,0.0,4,62,66,December,Monday,Spring,Clear or Partly Cloudy,0,Weekday
17198,2012-12-24,1,1,12,9,0,1,1,2,0.24,0.2576,0.65,0.1045,17,68,85,December,Monday,Spring,Mist or Cloudy,0,Weekday
17199,2012-12-24,1,1,12,10,0,1,1,2,0.26,0.303,0.65,0.0,21,82,103,December,Monday,Spring,Mist or Cloudy,0,Weekday
17200,2012-12-24,1,1,12,11,0,1,1,2,0.26,0.2576,0.6,0.1642,20,104,124,December,Monday,Spring,Mist or Cloudy,0,Weekday
17201,2012-12-24,1,1,12,12,0,1,1,2,0.28,0.303,0.56,0.0896,22,113,135,December,Monday,Spring,Mist or Cloudy,0,Weekday
17202,2012-12-24,1,1,12,13,0,1,1,3,0.24,0.2576,0.81,0.1045,16,54,70,December,Monday,Spring,Light Snow or Light Rain,0,Weekday
17203,2012-12-24,1,1,12,14,0,1,1,3,0.24,0.2576,0.87,0.1045,13,33,46,December,Monday,Spring,Light Snow or Light Rain,0,Weekday
17204,2012-12-24,1,1,12,15,0,1,1,3,0.24,0.2273,0.87,0.2239,6,27,33,December,Monday,Spring,Light Snow or Light Rain,0,Weekday
17205,2012-12-24,1,1,12,16,0,1,1,3,0.24,0.2273,0.87,0.2239,6,27,33,December,Monday,Spring,Light Snow or Light Rain,0,Weekday
17206,2012-12-24,1,1,12,17,0,1,1,3,0.24,0.2424,0.93,0.1642,7,19,26,December,Monday,Spring,Light Snow or Light Rain,0,Weekday
17207,2012-12-24,1,1,12,18,0,1,1,3,0.24,0.2576,0.93,0.1045,6,20,26,December,Monday,Spring,Light Snow or Light Rain,0,Weekday
17208,2012-12-24,1,1,12,19,0,1,1,2,0.24,0.2424,0.93,0.1343,4,14,18,December,Monday,Spring,Mist or Cloudy,0,Weekday
17209,2012-12-24,1,1,12,20,0,1,1,3,0.24,0.2424,0.93,0.1343,6,17,23,December,Monday,Spring,Light Snow or Light Rain,0,Weekday
17210,2012-12-24,1,1,12,21,0,1,1,3,0.24,0.2576,0.93,0.0896,13,9,22,December,Monday,Spring,Light Snow or Light Rain,0,Weekday
17211,2012-12-24,1,1,12,22,0,1,1,2,0.24,0.2879,0.93,0.0,7,5,12,December,Monday,Spring,Mist or Cloudy,0,Weekday
17212,2012-12-24,1,1,12,23,0,1,1,3,0.24,0.2879,0.93,0.0,1,10,11,December,Monday,Spring,Light Snow or Light Rain,0,Weekday
17213,2012-12-25,1,1,12,0,1,2,0,3,0.24,0.2576,0.93,0.0896,3,10,13,December,Tuesday,Spring,Light Snow or Light Rain,0,Weekday
17214,2012-12-25,1,1,12,1,1,2,0,2,0.26,0.2576,0.87,0.1642,0,13,13,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17215,2012-12-25,1,1,12,2,1,2,0,2,0.26,0.2576,0.87,0.1642,0,7,7,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17216,2012-12-25,1,1,12,4,1,2,0,2,0.24,0.2576,0.87,0.0896,0,1,1,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17217,2012-12-25,1,1,12,5,1,2,0,2,0.22,0.2273,0.93,0.1343,2,1,3,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17218,2012-12-25,1,1,12,6,1,2,0,2,0.22,0.2273,0.93,0.1343,1,6,7,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17219,2012-12-25,1,1,12,7,1,2,0,2,0.22,0.2273,0.93,0.1642,0,6,6,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17220,2012-12-25,1,1,12,8,1,2,0,2,0.24,0.2879,0.87,0.0,1,10,11,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17221,2012-12-25,1,1,12,9,1,2,0,2,0.24,0.2576,0.87,0.0,7,21,28,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17222,2012-12-25,1,1,12,10,1,2,0,1,0.28,0.3182,0.81,0.0,11,21,32,December,Tuesday,Spring,Clear or Partly Cloudy,0,Weekday
17223,2012-12-25,1,1,12,11,1,2,0,1,0.3,0.3182,0.75,0.0896,43,43,86,December,Tuesday,Spring,Clear or Partly Cloudy,0,Weekday
17224,2012-12-25,1,1,12,12,1,2,0,1,0.32,0.3333,0.76,0.0896,62,52,114,December,Tuesday,Spring,Clear or Partly Cloudy,0,Weekday
17225,2012-12-25,1,1,12,13,1,2,0,1,0.4,0.4091,0.5,0.3284,75,46,121,December,Tuesday,Spring,Clear or Partly Cloudy,0,Weekday
17226,2012-12-25,1,1,12,14,1,2,0,1,0.38,0.3939,0.46,0.2985,58,68,126,December,Tuesday,Spring,Clear or Partly Cloudy,0,Weekday
17227,2012-12-25,1,1,12,15,1,2,0,1,0.36,0.3333,0.5,0.2537,51,56,107,December,Tuesday,Spring,Clear or Partly Cloudy,0,Weekday
17228,2012-12-25,1,1,12,16,1,2,0,2,0.36,0.3333,0.5,0.2537,48,38,86,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17229,2012-12-25,1,1,12,17,1,2,0,2,0.32,0.303,0.57,0.2537,16,34,50,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17230,2012-12-25,1,1,12,18,1,2,0,2,0.32,0.303,0.66,0.2537,20,23,43,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17231,2012-12-25,1,1,12,19,1,2,0,2,0.32,0.303,0.66,0.2239,16,20,36,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17232,2012-12-25,1,1,12,20,1,2,0,2,0.32,0.303,0.66,0.2836,11,29,40,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17233,2012-12-25,1,1,12,21,1,2,0,2,0.3,0.2879,0.65,0.194,8,26,34,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17234,2012-12-25,1,1,12,22,1,2,0,2,0.3,0.303,0.7,0.1642,3,16,19,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17235,2012-12-25,1,1,12,23,1,2,0,2,0.28,0.2727,0.65,0.2537,4,26,30,December,Tuesday,Spring,Mist or Cloudy,0,Weekday
17236,2012-12-26,1,1,12,0,0,3,1,2,0.28,0.2727,0.65,0.2537,1,8,9,December,Wednesday,Spring,Mist or Cloudy,0,Weekday
17237,2012-12-26,1,1,12,1,0,3,1,2,0.26,0.2273,0.65,0.2985,0,7,7,December,Wednesday,Spring,Mist or Cloudy,0,Weekday
17238,2012-12-26,1,1,12,2,0,3,1,2,0.26,0.2273,0.65,0.2985,0,1,1,December,Wednesday,Spring,Mist or Cloudy,0,Weekday
17239,2012-12-26,1,1,12,3,0,3,1,2,0.24,0.2121,0.7,0.3582,0,2,2,December,Wednesday,Spring,Mist or Cloudy,0,Weekday
17240,2012-12-26,1,1,12,4,0,3,1,1,0.22,0.197,0.69,0.3582,0,2,2,December,Wednesday,Spring,Clear or Partly Cloudy,0,Weekday
17241,2012-12-26,1,1,12,5,0,3,1,2,0.22,0.2121,0.69,0.2836,0,11,11,December,Wednesday,Spring,Mist or Cloudy,0,Weekday
17242,2012-12-26,1,1,12,6,0,3,1,2,0.22,0.2121,0.69,0.2239,0,36,36,December,Wednesday,Spring,Mist or Cloudy,0,Weekday
17243,2012-12-26,1,1,12,7,0,3,1,3,0.2,0.1818,0.86,0.3284,0,26,26,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17244,2012-12-26,1,1,12,8,0,3,1,3,0.2,0.1818,0.86,0.3284,0,31,31,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17245,2012-12-26,1,1,12,9,0,3,1,3,0.2,0.1818,0.86,0.3284,1,22,23,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17246,2012-12-26,1,1,12,10,0,3,1,3,0.2,0.1818,0.86,0.2985,0,8,8,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17247,2012-12-26,1,1,12,11,0,3,1,3,0.2,0.1667,0.86,0.4627,0,10,10,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17248,2012-12-26,1,1,12,12,0,3,1,3,0.22,0.197,0.87,0.3284,0,10,10,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17249,2012-12-26,1,1,12,13,0,3,1,3,0.22,0.197,0.87,0.3284,0,15,15,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17250,2012-12-26,1,1,12,14,0,3,1,3,0.22,0.2121,0.93,0.2537,0,20,20,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17251,2012-12-26,1,1,12,15,0,3,1,3,0.26,0.2273,0.87,0.3582,0,13,13,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17252,2012-12-26,1,1,12,16,0,3,1,3,0.26,0.2273,0.87,0.3582,0,13,13,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17253,2012-12-26,1,1,12,17,0,3,1,3,0.26,0.2273,0.93,0.3582,2,51,53,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17254,2012-12-26,1,1,12,18,0,3,1,3,0.28,0.2576,0.93,0.2985,1,42,43,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17255,2012-12-26,1,1,12,19,0,3,1,3,0.3,0.2879,0.87,0.194,2,33,35,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17256,2012-12-26,1,1,12,20,0,3,1,3,0.32,0.303,0.93,0.2537,0,32,32,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17257,2012-12-26,1,1,12,21,0,3,1,2,0.3,0.2727,0.87,0.2985,0,20,20,December,Wednesday,Spring,Mist or Cloudy,0,Weekday
17258,2012-12-26,1,1,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,11,11,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17259,2012-12-26,1,1,12,23,0,3,1,3,0.26,0.2273,0.87,0.2985,2,8,10,December,Wednesday,Spring,Light Snow or Light Rain,0,Weekday
17260,2012-12-27,1,1,12,0,0,4,1,3,0.26,0.2273,0.87,0.2985,0,3,3,December,Thursday,Spring,Light Snow or Light Rain,0,Weekday
17261,2012-12-27,1,1,12,1,0,4,1,3,0.24,0.197,0.93,0.4478,0,5,5,December,Thursday,Spring,Light Snow or Light Rain,0,Weekday
17262,2012-12-27,1,1,12,2,0,4,1,2,0.24,0.197,0.87,0.4478,0,2,2,December,Thursday,Spring,Mist or Cloudy,0,Weekday
17263,2012-12-27,1,1,12,3,0,4,1,2,0.24,0.2273,0.87,0.2239,0,1,1,December,Thursday,Spring,Mist or Cloudy,0,Weekday
17264,2012-12-27,1,1,12,4,0,4,1,2,0.24,0.2121,0.87,0.3284,0,3,3,December,Thursday,Spring,Mist or Cloudy,0,Weekday
17265,2012-12-27,1,1,12,5,0,4,1,1,0.24,0.2424,0.75,0.1642,1,10,11,December,Thursday,Spring,Clear or Partly Cloudy,0,Weekday
17266,2012-12-27,1,1,12,6,0,4,1,1,0.24,0.197,0.7,0.4925,0,45,45,December,Thursday,Spring,Clear or Partly Cloudy,0,Weekday
17267,2012-12-27,1,1,12,7,0,4,1,1,0.24,0.2273,0.7,0.2239,0,90,90,December,Thursday,Spring,Clear or Partly Cloudy,0,Weekday
17268,2012-12-27,1,1,12,8,0,4,1,1,0.26,0.2273,0.65,0.3582,2,206,208,December,Thursday,Spring,Clear or Partly Cloudy,0,Weekday
17269,2012-12-27,1,1,12,9,0,4,1,1,0.26,0.2121,0.6,0.4925,6,127,133,December,Thursday,Spring,Clear or Partly Cloudy,0,Weekday
17270,2012-12-27,1,1,12,10,0,4,1,1,0.28,0.2273,0.56,0.5224,8,67,75,December,Thursday,Spring,Clear or Partly Cloudy,0,Weekday
17271,2012-12-27,1,1,12,11,0,4,1,2,0.28,0.2424,0.56,0.4478,23,80,103,December,Thursday,Spring,Mist or Cloudy,0,Weekday
17272,2012-12-27,1,1,12,12,0,4,1,1,0.3,0.2727,0.49,0.4627,22,87,109,December,Thursday,Spring,Clear or Partly Cloudy,0,Weekday
